guest asm,,,,,,,,,,operand encoding (Intel syntax),,,,,,operand types (Intel syntax),,,,,host asm,,,,
name,opcode,vec pfx,prefix,escape,width,dst_w,tuple,mask,misc,E_class,dst_e,src1_e,src2_e,src3_e,src4_e,dst_t,src1_t,src2_t,src3_t,src4_t,asm-> IR function,IR,mult,param,IR->asm
KANDNW,0x42,VEX,PFX_NA,ESC_0F,W0,W_16,NoTupleType,MASK_NONE,,,kG,kV,kE,,,Ity_I16,Ity_I16,Ity_I16,,,m_ANDN,Iop_INVALID,,,
KANDNQ,0x42,VEX,PFX_NA,ESC_0F,W1,W_64,NoTupleType,MASK_NONE,,,kG,kV,kE,,,Ity_I64,Ity_I64,Ity_I64,,,m_ANDN,Iop_INVALID,,,
KANDNB,0x42,VEX,PFX_66,ESC_0F,W0,W_8,NoTupleType,MASK_NONE,,,kG,kV,kE,,,Ity_I8,Ity_I8,Ity_I8,,,m_ANDN,Iop_INVALID,,,
KANDND,0x42,VEX,PFX_66,ESC_0F,W1,W_32,NoTupleType,MASK_NONE,,,kG,kV,kE,,,Ity_I32,Ity_I32,Ity_I32,,,m_ANDN,Iop_INVALID,,,
VGETEXPPS,0x42,EVEX,PFX_66,ESC_0F38,W0,W_32,FullVector,MASK_FULL,,E2,rG,rmE,,,,Ity_V128,Ity_V128,,,,NULL,Iop_ExtractExp32x16,-4,,DEFAULT
VGETEXPPS,0x42,EVEX,PFX_66,ESC_0F38,W0,W_32,FullVector,MASK_FULL,,E2,rG,rmE,,,,Ity_V256,Ity_V256,,,,NULL,Iop_ExtractExp32x16,-2,,DEFAULT
VGETEXPPS,0x42,EVEX,PFX_66,ESC_0F38,W0,W_32,FullVector,MASK_FULL,,E2,rG,rmE,,,,Ity_V512,Ity_V512,,,,NULL,Iop_ExtractExp32x16,1,,DEFAULT
VGETEXPPD,0x42,EVEX,PFX_66,ESC_0F38,W1,W_64,FullVector,MASK_FULL,,E2,rG,rmE,,,,Ity_V128,Ity_V128,,,,NULL,Iop_ExtractExp64x8,-4,,DEFAULT
VGETEXPPD,0x42,EVEX,PFX_66,ESC_0F38,W1,W_64,FullVector,MASK_FULL,,E2,rG,rmE,,,,Ity_V256,Ity_V256,,,,NULL,Iop_ExtractExp64x8,-2,,DEFAULT
VGETEXPPD,0x42,EVEX,PFX_66,ESC_0F38,W1,W_64,FullVector,MASK_FULL,,E2,rG,rmE,,,,Ity_V512,Ity_V512,,,,NULL,Iop_ExtractExp64x8,1,,DEFAULT
VDBPSADBW,0x42,EVEX,PFX_66,ESC_0F3A,W0,W_16,FullVectorMem,MASK_FULL,,E4NFnb,rG,rV,rmE,imm8,,Ity_V128,Ity_V128,Ity_V128,Ity_I8,,NULL,Iop_VDBPSADBW,1,,DEFAULT
VDBPSADBW,0x42,EVEX,PFX_66,ESC_0F3A,W0,W_16,FullVectorMem,MASK_FULL,,E4NFnb,rG,rV,rmE,imm8,,Ity_V256,Ity_V256,Ity_V256,Ity_I8,,NULL,Iop_VDBPSADBW,2,,DEFAULT
VDBPSADBW,0x42,EVEX,PFX_66,ESC_0F3A,W0,W_16,FullVectorMem,MASK_FULL,,E4NFnb,rG,rV,rmE,imm8,,Ity_V512,Ity_V512,Ity_V512,Ity_I8,,NULL,Iop_VDBPSADBW,4,,DEFAULT
VGETEXPSS,0x43,EVEX,PFX_66,ESC_0F38,W0,W_32,Tuple1Scalar,MASK_FULL,,E3,rG,rV,rmE,,,Ity_V128,Ity_V128,Ity_V128,,,NULL,Iop_ExtractExp32F0x4,,,DEFAULT
VGETEXPSD,0x43,EVEX,PFX_66,ESC_0F38,W1,W_64,Tuple1Scalar,MASK_FULL,,E3,rG,rV,rmE,,,Ity_V128,Ity_V128,Ity_V128,,,NULL,Iop_ExtractExp64F0x2,,,DEFAULT
VSHUFI32x4,0x43,EVEX,PFX_66,ESC_0F3A,W0,W_32,FullVector,MASK_FULL,,E4NF,rG,rV,rmE,imm8,,Ity_V256,Ity_V256,Ity_V256,Ity_I8,,m_Shuffe128,Iop_INVALID,,,
VSHUFI32x4,0x43,EVEX,PFX_66,ESC_0F3A,W0,W_32,FullVector,MASK_FULL,,E4NF,rG,rV,rmE,imm8,,Ity_V512,Ity_V512,Ity_V512,Ity_I8,,m_Shuffe128,Iop_INVALID,,,
VSHUFI64x2,0x43,EVEX,PFX_66,ESC_0F3A,W1,W_64,FullVector,MASK_FULL,,E4NF,rG,rV,rmE,imm8,,Ity_V256,Ity_V256,Ity_V256,Ity_I8,,m_Shuffe128,Iop_INVALID,,,
VSHUFI64x2,0x43,EVEX,PFX_66,ESC_0F3A,W1,W_64,FullVector,MASK_FULL,,E4NF,rG,rV,rmE,imm8,,Ity_V512,Ity_V512,Ity_V512,Ity_I8,,m_Shuffe128,Iop_INVALID,,,
KNOTW,0x44,VEX,PFX_NA,ESC_0F,W0,W_16,NoTupleType,MASK_NONE,,,kG,kE,,,,Ity_I16,Ity_I16,,,,NULL,Iop_Not16,,,LEGACY
KNOTQ,0x44,VEX,PFX_NA,ESC_0F,W1,W_64,NoTupleType,MASK_NONE,,,kG,kE,,,,Ity_I64,Ity_I64,,,,NULL,Iop_Not64,,,LEGACY
KNOTB,0x44,VEX,PFX_66,ESC_0F,W0,W_8,NoTupleType,MASK_NONE,,,kG,kE,,,,Ity_I8,Ity_I8,,,,NULL,Iop_Not8,,,LEGACY
KNOTD,0x44,VEX,PFX_66,ESC_0F,W1,W_32,NoTupleType,MASK_NONE,,,kG,kE,,,,Ity_I32,Ity_I32,,,,NULL,Iop_Not32,,,LEGACY
VPLZCNTD,0x44,EVEX,PFX_66,ESC_0F38,W0,W_32,FullVector,MASK_FULL,,E4,rG,rmE,,,,Ity_V128,Ity_V128,,,,NULL,Iop_Clz32,4,,LEGACY_IR
VPLZCNTD,0x44,EVEX,PFX_66,ESC_0F38,W0,W_32,FullVector,MASK_FULL,,E4,rG,rmE,,,,Ity_V256,Ity_V256,,,,NULL,Iop_Clz32,8,,LEGACY_IR
VPLZCNTD,0x44,EVEX,PFX_66,ESC_0F38,W0,W_32,FullVector,MASK_FULL,,E4,rG,rmE,,,,Ity_V512,Ity_V512,,,,NULL,Iop_Clz32,16,,LEGACY_IR
VPLZCNTQ,0x44,EVEX,PFX_66,ESC_0F38,W1,W_64,FullVector,MASK_FULL,,E4,rG,rmE,,,,Ity_V128,Ity_V128,,,,NULL,Iop_Clz64,2,,LEGACY
VPLZCNTQ,0x44,EVEX,PFX_66,ESC_0F38,W1,W_64,FullVector,MASK_FULL,,E4,rG,rmE,,,,Ity_V256,Ity_V256,,,,NULL,Iop_Clz64,4,,LEGACY
VPLZCNTQ,0x44,EVEX,PFX_66,ESC_0F38,W1,W_64,FullVector,MASK_FULL,,E4,rG,rmE,,,,Ity_V512,Ity_V512,,,,NULL,Iop_Clz64,8,,LEGACY
VPCLMULQDQ,0x44,EVEX,PFX_66,ESC_0F3A,WIG,W_64,FullVectorMem,MASK_NONE,,,rG,rV,rmE,imm8,,Ity_V128,Ity_V128,Ity_V128,Ity_I8,,math_PCLMULQDQ,Iop_INVALID,1,,
VPCLMULQDQ,0x44,EVEX,PFX_66,ESC_0F3A,WIG,W_64,FullVectorMem,MASK_NONE,,,rG,rV,rmE,imm8,,Ity_V256,Ity_V256,Ity_V256,Ity_I8,,math_PCLMULQDQ,Iop_INVALID,2,,
VPCLMULQDQ,0x44,EVEX,PFX_66,ESC_0F3A,WIG,W_64,FullVectorMem,MASK_NONE,,,rG,rV,rmE,imm8,,Ity_V512,Ity_V512,Ity_V512,Ity_I8,,math_PCLMULQDQ,Iop_INVALID,4,,
KORW,0x45,VEX,PFX_NA,ESC_0F,W0,W_16,NoTupleType,MASK_NONE,,,kG,kV,kE,,,Ity_I16,Ity_I16,Ity_I16,,,NULL,Iop_Or16,,,LEGACY
KORQ,0x45,VEX,PFX_NA,ESC_0F,W1,W_64,NoTupleType,MASK_NONE,,,kG,kV,kE,,,Ity_I64,Ity_I64,Ity_I64,,,NULL,Iop_Or64,,,LEGACY
KORB,0x45,VEX,PFX_66,ESC_0F,W0,W_8,NoTupleType,MASK_NONE,,,kG,kV,kE,,,Ity_I8,Ity_I8,Ity_I8,,,NULL,Iop_Or8,,,LEGACY
KORD,0x45,VEX,PFX_66,ESC_0F,W1,W_32,NoTupleType,MASK_NONE,,,kG,kV,kE,,,Ity_I32,Ity_I32,Ity_I32,,,NULL,Iop_Or32,,,LEGACY
VPSRLVD,0x45,EVEX,PFX_66,ESC_0F38,W0,W_32,FullVector,MASK_FULL,,E4,rG,rV,rmE,,,Ity_V128,Ity_V128,Ity_V128,,,NULL,Iop_INVALID,,1,
VPSRLVD,0x45,EVEX,PFX_66,ESC_0F38,W0,W_32,FullVector,MASK_FULL,,E4,rG,rV,rmE,,,Ity_V256,Ity_V256,Ity_V256,,,NULL,Iop_INVALID,,1,
VPSRLVD,0x45,EVEX,PFX_66,ESC_0F38,W0,W_32,FullVector,MASK_FULL,,E4,rG,rV,rmE,,,Ity_V512,Ity_V512,Ity_V512,,,NULL,Iop_INVALID,,1,
VPSRLVQ,0x45,EVEX,PFX_66,ESC_0F38,W1,W_64,FullVector,MASK_FULL,,E4,rG,rV,rmE,,,Ity_V128,Ity_V128,Ity_V128,,,NULL,Iop_INVALID,,1,
VPSRLVQ,0x45,EVEX,PFX_66,ESC_0F38,W1,W_64,FullVector,MASK_FULL,,E4,rG,rV,rmE,,,Ity_V256,Ity_V256,Ity_V256,,,NULL,Iop_INVALID,,1,
VPSRLVQ,0x45,EVEX,PFX_66,ESC_0F38,W1,W_64,FullVector,MASK_FULL,,E4,rG,rV,rmE,,,Ity_V512,Ity_V512,Ity_V512,,,NULL,Iop_INVALID,,1,
KXNORW,0x46,VEX,PFX_NA,ESC_0F,W0,W_16,NoTupleType,MASK_NONE,,,kG,kV,kE,,,Ity_I16,Ity_I16,Ity_I16,,,m_XNOR,Iop_INVALID,,,
KXNORQ,0x46,VEX,PFX_NA,ESC_0F,W1,W_64,NoTupleType,MASK_NONE,,,kG,kV,kE,,,Ity_I64,Ity_I64,Ity_I64,,,m_XNOR,Iop_INVALID,,,
KXNORB,0x46,VEX,PFX_66,ESC_0F,W0,W_8,NoTupleType,MASK_NONE,,,kG,kV,kE,,,Ity_I8,Ity_I8,Ity_I8,,,m_XNOR,Iop_INVALID,,,
KXNORD,0x46,VEX,PFX_66,ESC_0F,W1,W_32,NoTupleType,MASK_NONE,,,kG,kV,kE,,,Ity_I32,Ity_I32,Ity_I32,,,m_XNOR,Iop_INVALID,,,
VPSRAVD,0x46,EVEX,PFX_66,ESC_0F38,W0,W_32,FullVector,MASK_FULL,,E4,rG,rV,rmE,,,Ity_V128,Ity_V128,Ity_V128,,,NULL,Iop_INVALID,,2,
VPSRAVD,0x46,EVEX,PFX_66,ESC_0F38,W0,W_32,FullVector,MASK_FULL,,E4,rG,rV,rmE,,,Ity_V256,Ity_V256,Ity_V256,,,NULL,Iop_INVALID,,2,
VPSRAVD,0x46,EVEX,PFX_66,ESC_0F38,W0,W_32,FullVector,MASK_FULL,,E4,rG,rV,rmE,,,Ity_V512,Ity_V512,Ity_V512,,,NULL,Iop_INVALID,,2,
VPSRAVQ,0x46,EVEX,PFX_66,ESC_0F38,W1,W_64,FullVector,MASK_FULL,,E4,rG,rV,rmE,,,Ity_V128,Ity_V128,Ity_V128,,,NULL,Iop_INVALID,,2,
VPSRAVQ,0x46,EVEX,PFX_66,ESC_0F38,W1,W_64,FullVector,MASK_FULL,,E4,rG,rV,rmE,,,Ity_V256,Ity_V256,Ity_V256,,,NULL,Iop_INVALID,,2,
VPSRAVQ,0x46,EVEX,PFX_66,ESC_0F38,W1,W_64,FullVector,MASK_FULL,,E4,rG,rV,rmE,,,Ity_V512,Ity_V512,Ity_V512,,,NULL,Iop_INVALID,,2,
KXORW,0x47,VEX,PFX_NA,ESC_0F,W0,W_16,NoTupleType,MASK_NONE,,,kG,kV,kE,,,Ity_I16,Ity_I16,Ity_I16,,,NULL,Iop_Xor16,,,LEGACY
KXORQ,0x47,VEX,PFX_NA,ESC_0F,W1,W_64,NoTupleType,MASK_NONE,,,kG,kV,kE,,,Ity_I64,Ity_I64,Ity_I64,,,NULL,Iop_Xor64,,,LEGACY
KXORB,0x47,VEX,PFX_66,ESC_0F,W0,W_8,NoTupleType,MASK_NONE,,,kG,kV,kE,,,Ity_I8,Ity_I8,Ity_I8,,,NULL,Iop_Xor8,,,LEGACY
KXORD,0x47,VEX,PFX_66,ESC_0F,W1,W_32,NoTupleType,MASK_NONE,,,kG,kV,kE,,,Ity_I32,Ity_I32,Ity_I32,,,NULL,Iop_Xor32,,,LEGACY
VPSRAVD,0x47,EVEX,PFX_66,ESC_0F38,W0,W_32,FullVector,MASK_FULL,,E4,rG,rV,rmE,,,Ity_V128,Ity_V128,Ity_V128,,,NULL,Iop_INVALID,,0,
VPSRAVD,0x47,EVEX,PFX_66,ESC_0F38,W0,W_32,FullVector,MASK_FULL,,E4,rG,rV,rmE,,,Ity_V256,Ity_V256,Ity_V256,,,NULL,Iop_INVALID,,0,
VPSRAVD,0x47,EVEX,PFX_66,ESC_0F38,W0,W_32,FullVector,MASK_FULL,,E4,rG,rV,rmE,,,Ity_V512,Ity_V512,Ity_V512,,,NULL,Iop_INVALID,,0,
VPSRAVQ,0x47,EVEX,PFX_66,ESC_0F38,W1,W_64,FullVector,MASK_FULL,,E4,rG,rV,rmE,,,Ity_V128,Ity_V128,Ity_V128,,,NULL,Iop_INVALID,,0,
VPSRAVQ,0x47,EVEX,PFX_66,ESC_0F38,W1,W_64,FullVector,MASK_FULL,,E4,rG,rV,rmE,,,Ity_V256,Ity_V256,Ity_V256,,,NULL,Iop_INVALID,,0,
VPSRAVQ,0x47,EVEX,PFX_66,ESC_0F38,W1,W_64,FullVector,MASK_FULL,,E4,rG,rV,rmE,,,Ity_V512,Ity_V512,Ity_V512,,,NULL,Iop_INVALID,,0,
KADDW,0x4A,VEX,PFX_NA,ESC_0F,W0,W_16,NoTupleType,MASK_NONE,,,kG,kV,kE,,,Ity_I16,Ity_I16,Ity_I16,,,NULL,Iop_Add16,,,LEGACY
KADDQ,0x4A,VEX,PFX_NA,ESC_0F,W1,W_64,NoTupleType,MASK_NONE,,,kG,kV,kE,,,Ity_I64,Ity_I64,Ity_I64,,,NULL,Iop_Add64,,,LEGACY
KADDB,0x4A,VEX,PFX_66,ESC_0F,W0,W_8,NoTupleType,MASK_NONE,,,kG,kV,kE,,,Ity_I8,Ity_I8,Ity_I8,,,NULL,Iop_Add8,,,LEGACY
KADDD,0x4A,VEX,PFX_66,ESC_0F,W1,W_32,NoTupleType,MASK_NONE,,,kG,kV,kE,,,Ity_I32,Ity_I32,Ity_I32,,,NULL,Iop_Add32,,,LEGACY
KUNPCKWD,0x4B,VEX,PFX_NA,ESC_0F,W0,W_32,NoTupleType,MASK_NONE,,,kG,kV,kE,,,Ity_I32,Ity_I16,Ity_I16,,,NULL,Iop_16HLto32,,,LEGACY
KUNPCKDQ,0x4B,VEX,PFX_NA,ESC_0F,W1,W_64,NoTupleType,MASK_NONE,,,kG,kV,kE,,,Ity_I64,Ity_I32,Ity_I32,,,NULL,Iop_32HLto64,,,LEGACY
KUNPCKBW,0x4B,VEX,PFX_66,ESC_0F,W0,W_16,NoTupleType,MASK_NONE,,,kG,kV,kE,,,Ity_I16,Ity_I8,Ity_I8,,,NULL,Iop_8HLto16,,,LEGACY
VRCP14PS,0x4C,EVEX,PFX_66,ESC_0F38,W0,W_32,FullVector,MASK_FULL,,E4,rG,rmE,,,,Ity_V128,Ity_V128,,,,NULL,Iop_Recip14_32x16,-4,,DEFAULT
VRCP14PS,0x4C,EVEX,PFX_66,ESC_0F38,W0,W_32,FullVector,MASK_FULL,,E4,rG,rmE,,,,Ity_V256,Ity_V256,,,,NULL,Iop_Recip14_32x16,-2,,DEFAULT
VRCP14PS,0x4C,EVEX,PFX_66,ESC_0F38,W0,W_32,FullVector,MASK_FULL,,E4,rG,rmE,,,,Ity_V512,Ity_V512,,,,NULL,Iop_Recip14_32x16,1,,DEFAULT
VRCP14PD,0x4C,EVEX,PFX_66,ESC_0F38,W1,W_64,FullVector,MASK_FULL,,E4,rG,rmE,,,,Ity_V128,Ity_V128,,,,NULL,Iop_Recip14_64x8,-4,,DEFAULT
VRCP14PD,0x4C,EVEX,PFX_66,ESC_0F38,W1,W_64,FullVector,MASK_FULL,,E4,rG,rmE,,,,Ity_V256,Ity_V256,,,,NULL,Iop_Recip14_64x8,-2,,DEFAULT
VRCP14PD,0x4C,EVEX,PFX_66,ESC_0F38,W1,W_64,FullVector,MASK_FULL,,E4,rG,rmE,,,,Ity_V512,Ity_V512,,,,NULL,Iop_Recip14_64x8,1,,DEFAULT
VRCP14SS,0x4D,EVEX,PFX_66,ESC_0F38,W0,W_32,Tuple1Scalar,MASK_FULL,,E10,rG,rV,rmE,,,Ity_V128,Ity_V128,Ity_V128,,,NULL,Iop_Recip14_32F0x4,,,DEFAULT
VRCP14SD,0x4D,EVEX,PFX_66,ESC_0F38,W1,W_64,Tuple1Scalar,MASK_FULL,,E10,rG,rV,rmE,,,Ity_V128,Ity_V128,Ity_V128,,,NULL,Iop_Recip14_64F0x2,,,DEFAULT
VRSQRT14PS,0x4E,EVEX,PFX_66,ESC_0F38,W0,W_32,FullVector,MASK_FULL,,E4,rG,rmE,,,,Ity_V128,Ity_V128,,,,NULL,Iop_RSqrt14_32x16,-4,,DEFAULT
VRSQRT14PS,0x4E,EVEX,PFX_66,ESC_0F38,W0,W_32,FullVector,MASK_FULL,,E4,rG,rmE,,,,Ity_V256,Ity_V256,,,,NULL,Iop_RSqrt14_32x16,-2,,DEFAULT
VRSQRT14PS,0x4E,EVEX,PFX_66,ESC_0F38,W0,W_32,FullVector,MASK_FULL,,E4,rG,rmE,,,,Ity_V512,Ity_V512,,,,NULL,Iop_RSqrt14_32x16,1,,DEFAULT
VRSQRT14PD,0x4E,EVEX,PFX_66,ESC_0F38,W1,W_64,FullVector,MASK_FULL,,E4,rG,rmE,,,,Ity_V128,Ity_V128,,,,NULL,Iop_RSqrt14_64x8,-4,,DEFAULT
VRSQRT14PD,0x4E,EVEX,PFX_66,ESC_0F38,W1,W_64,FullVector,MASK_FULL,,E4,rG,rmE,,,,Ity_V256,Ity_V256,,,,NULL,Iop_RSqrt14_64x8,-2,,DEFAULT
VRSQRT14PD,0x4E,EVEX,PFX_66,ESC_0F38,W1,W_64,FullVector,MASK_FULL,,E4,rG,rmE,,,,Ity_V512,Ity_V512,,,,NULL,Iop_RSqrt14_64x8,1,,DEFAULT
VRSQRT14SS,0x4F,EVEX,PFX_66,ESC_0F38,W0,W_32,Tuple1Scalar,MASK_FULL,,E10,rG,rV,rmE,,,Ity_V128,Ity_V128,Ity_V128,,,NULL,Iop_RSqrt14_32F0x4,,,DEFAULT
VRSQRT14SD,0x4F,EVEX,PFX_66,ESC_0F38,W1,W_64,Tuple1Scalar,MASK_FULL,,E10,rG,rV,rmE,,,Ity_V128,Ity_V128,Ity_V128,,,NULL,Iop_RSqrt14_64F0x2,,,DEFAULT
VRANGEPS,0x50,EVEX,PFX_66,ESC_0F3A,W0,W_32,FullVector,MASK_FULL,,E2,rG,rV,rmE,imm8,,Ity_V128,Ity_V128,Ity_V128,Ity_I8,,NULL,Iop_Range32x4,1,,DEFAULT
VRANGEPS,0x50,EVEX,PFX_66,ESC_0F3A,W0,W_32,FullVector,MASK_FULL,,E2,rG,rV,rmE,imm8,,Ity_V256,Ity_V256,Ity_V256,Ity_I8,,NULL,Iop_Range32x4,2,,DEFAULT
VRANGEPS,0x50,EVEX,PFX_66,ESC_0F3A,W0,W_32,FullVector,MASK_FULL,,E2,rG,rV,rmE,imm8,,Ity_V512,Ity_V512,Ity_V512,Ity_I8,,NULL,Iop_Range32x4,4,,DEFAULT
VRANGEPD,0x50,EVEX,PFX_66,ESC_0F3A,W1,W_64,FullVector,MASK_FULL,,E2,rG,rV,rmE,imm8,,Ity_V128,Ity_V128,Ity_V128,Ity_I8,,NULL,Iop_Range64x2,1,,DEFAULT
VRANGEPD,0x50,EVEX,PFX_66,ESC_0F3A,W1,W_64,FullVector,MASK_FULL,,E2,rG,rV,rmE,imm8,,Ity_V256,Ity_V256,Ity_V256,Ity_I8,,NULL,Iop_Range64x2,2,,DEFAULT
VRANGEPD,0x50,EVEX,PFX_66,ESC_0F3A,W1,W_64,FullVector,MASK_FULL,,E2,rG,rV,rmE,imm8,,Ity_V512,Ity_V512,Ity_V512,Ity_I8,,NULL,Iop_Range64x2,4,,DEFAULT
VPDPBUSD,0x50,EVEX,PFX_66,ESC_0F38,W0,W_32,FullVector,MASK_FULL,,,rG,rV,rmE,,,Ity_V128,Ity_V128,Ity_V128,,,NULL,Iop_DPBUSD,1,,DEFAULT
VPDPBUSD,0x50,EVEX,PFX_66,ESC_0F38,W0,W_32,FullVector,MASK_FULL,,,rG,rV,rmE,,,Ity_V256,Ity_V256,Ity_V256,,,NULL,Iop_DPBUSD,2,,DEFAULT
VPDPBUSD,0x50,EVEX,PFX_66,ESC_0F38,W0,W_32,FullVector,MASK_FULL,,,rG,rV,rmE,,,Ity_V512,Ity_V512,Ity_V512,,,NULL,Iop_DPBUSD,4,,DEFAULT
VSQRTPS,0x51,EVEX,PFX_NA,ESC_0F,W0,W_32,FullVector,MASK_FULL,,E2,rG,rmE,,,,Ity_V128,Ity_V128,,,,NULL,Iop_Sqrt32Fx4,1,,LEGACY
VSQRTPS,0x51,EVEX,PFX_NA,ESC_0F,W0,W_32,FullVector,MASK_FULL,,E2,rG,rmE,,,,Ity_V256,Ity_V256,,,,NULL,Iop_Sqrt32Fx8,1,,LEGACY
VSQRTPS,0x51,EVEX,PFX_NA,ESC_0F,W0,W_32,FullVector,MASK_FULL,,E2,rG,rmE,,,,Ity_V512,Ity_V512,,,,NULL,Iop_Sqrt32Fx8,2,,LEGACY
VSQRTPD,0x51,EVEX,PFX_66,ESC_0F,W1,W_64,FullVector,MASK_FULL,,E2,rG,rmE,,,,Ity_V128,Ity_V128,,,,NULL,Iop_Sqrt64Fx2,1,,LEGACY
VSQRTPD,0x51,EVEX,PFX_66,ESC_0F,W1,W_64,FullVector,MASK_FULL,,E2,rG,rmE,,,,Ity_V256,Ity_V256,,,,NULL,Iop_Sqrt64Fx4,1,,LEGACY
VSQRTPD,0x51,EVEX,PFX_66,ESC_0F,W1,W_64,FullVector,MASK_FULL,,E2,rG,rmE,,,,Ity_V512,Ity_V512,,,,NULL,Iop_Sqrt64Fx4,2,,LEGACY
VRANGESS,0x51,EVEX,PFX_66,ESC_0F3A,W0,W_32,Tuple1Scalar,MASK_FULL,,E3,rG,rV,rmE,imm8,,Ity_V128,Ity_V128,Ity_V128,Ity_I8,,NULL,Iop_Range32F0x4,,,DEFAULT
VRANGESD,0x51,EVEX,PFX_66,ESC_0F3A,W1,W_64,Tuple1Scalar,MASK_FULL,,E3,rG,rV,rmE,imm8,,Ity_V128,Ity_V128,Ity_V128,Ity_I8,,NULL,Iop_Range64F0x2,,,DEFAULT
VPDPBUSDS,0x51,EVEX,PFX_66,ESC_0F38,W0,W_32,FullVector,MASK_FULL,,,rG,rV,rmE,,,Ity_V128,Ity_V128,Ity_V128,,,NULL,Iop_DPBUSDS,1,,DEFAULT
VPDPBUSDS,0x51,EVEX,PFX_66,ESC_0F38,W0,W_32,FullVector,MASK_FULL,,,rG,rV,rmE,,,Ity_V256,Ity_V256,Ity_V256,,,NULL,Iop_DPBUSDS,2,,DEFAULT
VPDPBUSDS,0x51,EVEX,PFX_66,ESC_0F38,W0,W_32,FullVector,MASK_FULL,,,rG,rV,rmE,,,Ity_V512,Ity_V512,Ity_V512,,,NULL,Iop_DPBUSDS,4,,DEFAULT
VSQRTSD,0x51,EVEX,PFX_F2,ESC_0F,W1,W_64,Tuple1Scalar,MASK_FULL,,E3,rG,rV,rmE,,,Ity_V128,Ity_V128,Ity_V128,,,m_SQRT64,Iop_INVALID,,,
VSQRTSS,0x51,EVEX,PFX_F3,ESC_0F,W0,W_32,Tuple1Scalar,MASK_FULL,,E3,rG,rV,rmE,,,Ity_V128,Ity_V128,Ity_V128,,,m_SQRT32,Iop_INVALID,,,
VPDPWSSD,0x52,EVEX,PFX_66,ESC_0F38,W0,W_32,FullVector,MASK_FULL,,,rG,rV,rmE,,,Ity_V128,Ity_V128,Ity_V128,,,NULL,Iop_DPWSSD,1,,DEFAULT
VPDPWSSD,0x52,EVEX,PFX_66,ESC_0F38,W0,W_32,FullVector,MASK_FULL,,,rG,rV,rmE,,,Ity_V256,Ity_V256,Ity_V256,,,NULL,Iop_DPWSSD,2,,DEFAULT
VPDPWSSD,0x52,EVEX,PFX_66,ESC_0F38,W0,W_32,FullVector,MASK_FULL,,,rG,rV,rmE,,,Ity_V512,Ity_V512,Ity_V512,,,NULL,Iop_DPWSSD,4,,DEFAULT
VPDPWSSDS,0x53,EVEX,PFX_66,ESC_0F38,W0,W_32,FullVector,MASK_FULL,,,rG,rV,rmE,,,Ity_V128,Ity_V128,Ity_V128,,,NULL,Iop_DPWSSDS,1,,DEFAULT
VPDPWSSDS,0x53,EVEX,PFX_66,ESC_0F38,W0,W_32,FullVector,MASK_FULL,,,rG,rV,rmE,,,Ity_V256,Ity_V256,Ity_V256,,,NULL,Iop_DPWSSDS,2,,DEFAULT
VPDPWSSDS,0x53,EVEX,PFX_66,ESC_0F38,W0,W_32,FullVector,MASK_FULL,,,rG,rV,rmE,,,Ity_V512,Ity_V512,Ity_V512,,,NULL,Iop_DPWSSDS,4,,DEFAULT
VANDPS,0x54,EVEX,PFX_NA,ESC_0F,W0,W_32,FullVector,MASK_FULL,,E4,rG,rV,rmE,,,Ity_V128,Ity_V128,Ity_V128,,,NULL,Iop_AndV128,1,,LEGACY
VANDPS,0x54,EVEX,PFX_NA,ESC_0F,W0,W_32,FullVector,MASK_FULL,,E4,rG,rV,rmE,,,Ity_V256,Ity_V256,Ity_V256,,,NULL,Iop_AndV128,2,,LEGACY
VANDPS,0x54,EVEX,PFX_NA,ESC_0F,W0,W_32,FullVector,MASK_FULL,,E4,rG,rV,rmE,,,Ity_V512,Ity_V512,Ity_V512,,,NULL,Iop_AndV128,4,,LEGACY
VANDPD,0x54,EVEX,PFX_66,ESC_0F,W1,W_64,FullVector,MASK_FULL,,E4,rG,rV,rmE,,,Ity_V128,Ity_V128,Ity_V128,,,NULL,Iop_AndV128,1,,LEGACY
VANDPD,0x54,EVEX,PFX_66,ESC_0F,W1,W_64,FullVector,MASK_FULL,,E4,rG,rV,rmE,,,Ity_V256,Ity_V256,Ity_V256,,,NULL,Iop_AndV128,2,,LEGACY
VANDPD,0x54,EVEX,PFX_66,ESC_0F,W1,W_64,FullVector,MASK_FULL,,E4,rG,rV,rmE,,,Ity_V512,Ity_V512,Ity_V512,,,NULL,Iop_AndV128,4,,LEGACY
VFIXUPIMMPS,0x54,EVEX,PFX_66,ESC_0F3A,W0,W_32,FullVector,MASK_FULL,,E2,rG,rG,rV,rmE,imm8,Ity_V128,Ity_V128,Ity_V128,Ity_V128,Ity_I8,NULL,Iop_FixupImm32x16,-4,,DEFAULT
VFIXUPIMMPS,0x54,EVEX,PFX_66,ESC_0F3A,W0,W_32,FullVector,MASK_FULL,,E2,rG,rG,rV,rmE,imm8,Ity_V256,Ity_V256,Ity_V256,Ity_V256,Ity_I8,NULL,Iop_FixupImm32x16,-2,,DEFAULT
VFIXUPIMMPS,0x54,EVEX,PFX_66,ESC_0F3A,W0,W_32,FullVector,MASK_FULL,,E2,rG,rG,rV,rmE,imm8,Ity_V512,Ity_V512,Ity_V512,Ity_V512,Ity_I8,NULL,Iop_FixupImm32x16,1,,DEFAULT
